Ticker,Name,Exchange
^CAPEXAN,Nasdaq US CapEx Achievers Net T,NIM
^NQNA2700T,The NASDAQ North America Indust,NIM
^NQDMASPAXJPLCT,Nasdaq DM ASPA Ex Japan Large C,NIM
^NQUSM2710EUR,NQ US Md Cap Aerospace & Defens,NIM
^NQBRIC0001AUD,NASDAQ BRIC Oil & Gas AUD Index,NIM
^NQASPA6000LMCADN,NASDAQ ASPA Telecom Large Mid C,NIM
^NQUSS5371GBPN,NQ US Sm Cap Apparel Rtlrs GBP,NIM
^SPLSALP,S&P Merger Arbitrage Index LCL,SNP
SBD12P.SW,SBI Dom AAA-AA P,EBS
^NQDMASIA7000JPYN,NASDAQ DM Asia Utilities JPY NT,NIM
^NQUSB2713AUDN,NQ US Bnchmk Aerospace AUD NTR,NIM
SFF13D.SW,SBI For AAA-AA 1-3 D,EBS
3BSA.DE,DAXGL CH TECH USD P,GER
^NQEMASIA2300EURT,NASDAQ EM Asia Constr & Matls E,NIM
^NQUSS3355JPY,NQ US Sm Cap Auto Parts JPY Ind,NIM
^NQASPA1000LMEUR,NASDAQ ASPA Basic Matls Lg Md C,NIM
7DXQ.DE,HSBC MSCI JAPAN INAV GBP,GER
^NQEURO3300CADN,NASDAQ Eurozone Auto & Parts CA,NIM
^NQASPA8700EUR,NASDAQ ASPA Financial Svcs EUR,NIM
^NQNA4000LMCADT,NASDAQ N America Health Care Lg,NIM
^NQDMASIA0001LMEU,NASDAQ DM Asia Oil & Gas Lg Md,NIM
^NQDMASIA8300,The NASDAQ DM Asia Banks Indexe,NIM
^NQASPA2000LMAUDT,NASDAQ ASPA Inds Large Mid Cap,NIM
^BKTADR,BNY Mellon International 100 AD,SNP
^RUAXJDY,Russell Asia ex-Japan Dynamic,WCB
X2CV.DE,INAVISHULTRAUCITUSD,GER
^NQEULMAUDT,NASDAQ Europe Large Mid Cap AUD,NIM
^NQHK4000AUDT,NASDAQ Hong Kong Health Care AU,NIM
274U.DE,INAVISMSCIEUEXUKEUR,GER
^NQUSB2737AUDT,NQ US Bnchmk Elec Eqpt AUD TR I,NIM
7DTN.DE,INAV S&P 500 EUR,GER
^NQZA5000LMCADN,NASDAQ South Africa Cnsmr Svcs,NIM
^NQLA2000JPYT,NASDAQ Lat America Inds JPY TR,NIM
^NYUSMUTT,NYSE U.S. Market Utilities and,NYS
^NQG3300,The NASDAQ Global Automobiles &,NIM
^DJBOS,Dow Jones Brookfield Oil and Ga,DJI
^NQAU2000LMCADT,NASDAQ Australia Inds Large Mid,NIM
^NQZAMCGBPN,NASDAQ South Africa Mid Cap GBP,NIM
F9MI.DE,DAX+ MAXSR FR USD P,GER
^NQDMEU4000AUDN,NASDAQ DM Europe Health Care AU,NIM
^NQTW9000AUD,NASDAQ Taiwan Tech AUD Index,NIM
^XMAETR,UBS Bloomberg CMCI Agriculture,WCB
S115DY.SW,SBI Dom AAA-BBB 1-15 Y,EBS
^NQZALMN,NASDAQ South Africa Large Mid C,NIM
^NQLAGBP,NASDAQ Lat America GBP Index,NIM
^SP400-551050,^SP400-551050,SNP
X2JM.DE,INAV USD,GER
^NQIL9000AUD,NASDAQ Israel Tech AUD Index,NIM
^NQASIA6000LMT,NASDAQ Asia Telecom Large Mid C,NIM
^NQASIA5000N,The NASDAQ Asia Consumer Servic,NIM
^NQATLMJPY,NASDAQ Austria Large Mid Cap JP,NIM
^NQDXCHEURN,NASDAQ AlphaDEX Switzerland EUR,NIM
^NQASPA9000JPYN,NASDAQ ASPA Tech JPY NTR Index,NIM
3BLT.DE,INAVISHFTSE100EU,GER
^NQLA5300N,The NASDAQ Latin America Retail,NIM
^NQUSL6000AUDT,NQ US Lg Cap Telecom AUD TR Ind,NIM
4MXM.DE,INAVISMSACFEEXJUJPY,GER
^NQNA3700GBPT,NASDAQ N America Psnl & Hhld Go,NIM
^DVGCAD,NASDAQ US Dividend Achievers Se,NIM
^NQEMEU2000AUDT,NASDAQ EM Europe Inds AUD TR In,NIM
^BKEMT,BNY Mellon Emerging Markets ADR,SNP
^NQNA6000LMGBP,NASDAQ N America Telecom Lg Md,NIM
^NQAU3000T,The NASDAQ Australia Consumer G,NIM
NLFNG.AS,AEX FINANCIALS GR,AMS
3XJZ.DE,IN.IS.SU.EO.CO.BD.0-3Y YN,GER
^P1IGS,^P1IGS,DJI
^A1FIN,Dow Jones Americas Financials I,DJI
^NQPL5000AUD,NASDAQ Poland Cnsmr Svcs AUD In,NIM
^NQEM3300JPYN,NASDAQ Emerging Auto & Parts JP,NIM
^NQAU0001LMGBPN,NASDAQ Australia Oil & Gas Lg M,NIM
^CMAETR6M,UBS Bloomberg CMCI Agriculture,WCB
3BN5.DE,INAVISHMSCINAUUSD,GER
^NQEMASIA9000GBPT,NASDAQ EM Asia Tech GBP TR Inde,NIM
^NQDMASIA8000T,The NASDAQ DM Asia Financials I,NIM
^NQASIA8000LMAUDN,NASDAQ Asia Financials Large Mi,NIM
^NQNA5000LMJPYT,NASDAQ N America Cnsmr Svcs Lg,NIM
^NQTHLCAUD,NASDAQ Thailand Large Cap AUD I,NIM
^NQZA5000LMEURT,NASDAQ South Africa Cnsmr Svcs,NIM
^BKAR,BNY Mellon Argentina ADR Index,SNP
^NQNA8500JPYN,NASDAQ N America Ins JPY NTR In,NIM
^NQEMEA3300JPYT,NASDAQ EMEA Auto & Parts JPY TR,NIM
^NQUSS3763JPYT,NQ US Sm Cap Clothing & Accesso,NIM
^NQEMASIA3700EUR,NASDAQ EM Asia Psnl & Hhld Good,NIM
269L.DE,HSBC MSCI CHINA INAV DL,GER
SFA11T.SW,SBI For AAA-A 1-10 T,EBS
^NQUSB9572AUDN,NQ US Bnchmk Comp Hardware AUD,NIM
^NQEMASIAAUDT,NASDAQ EM Asia AUD TR Index,NIM
^MSATEURP,Morningstar Austria Index PR EU,SNP
DH5U.DE,IN.IS.NETH.GOV.BOND CHF,GER
^NQASIA2000LMEURN,NASDAQ Asia Inds Large Mid Cap,NIM
SF15FY.SW,SBI For AAA-AA 1-15 Y,EBS
DE000A1CQ364.SG,MVIS POLAND PR,STU
SFF11T.SW,SBI For AAA-AA 1-10 T,EBS
^NQUSS2795GBPT,NQ US Sm Cap Financial Admin GB,NIM
^NQTW5000AUD,NASDAQ Taiwan Cnsmr Svcs AUD In,NIM
^NQLAMCEURT,NASDAQ Lat America Mid Cap EUR,NIM
^NQUSB2793AUDN,NQ US Bnchmk Bus Trng & Empl Ag,NIM
^NQLA8000LM,NASDAQ Lat America Financials L,NIM
^DWMFRSN,Dow Jones Middle East & Africa,DJI
^NQASPA5700LM,NASDAQ ASPA Travel & Leisure Lg,NIM
^NQNA6000AUD,NASDAQ N America Telecom AUD In,NIM
^NQDMASIA7000GBP,NASDAQ DM Asia Utilities GBP In,NIM
^NQAU3000AUDT,NASDAQ Australia Cnsmr Goods AU,NIM
0JHF.DE,INAVISHFSEMSCIWJPY,GER
^NQDMASIA4000LMN,NASDAQ DM Asia Health Care Larg,NIM
^NQUSM8675AUDN,NQ US Md Cap Specialty REITs AU,NIM
^NQUSL2727AUDN,NQ US Lg Cap Diversified Inds A,NIM
^NQUSB7573AUDN,NQ US Bnchmk Gas Distr AUD NTR,NIM
^NQUSL2700AUDT,NQ US Lg Cap Ind Goods & Svcs A,NIM
^NQUSB9576AUDT,NQ US Bnchmk Semiconductors AUD,NIM
^NQASPA1300CADN,NASDAQ ASPA Chemicals CAD NTR I,NIM
^NQEMEA3500AUDT,NASDAQ EMEA Food & Beverage AUD,NIM
4MT5.DE,INAVISHGINFUGBP,GER
^NQZA9000N,NASDAQ South Africa Tech NTR In,NIM
^NQNA3300GBP,NASDAQ N America Auto & Parts G,NIM
^NQUSM2700AUDT,NQ US Md Cap Ind Goods & Svcs A,NIM
ST115D.SW,SBI AAA-BBB 1-15 D,EBS
^NQNA9000LMGBP,NASDAQ N America Tech Large Mid,NIM
^NQG8700AUD,NASDAQ Global Financial Svcs AU,NIM
^NQUSB8771JPY,NQ US Bnchmk Asset Managers JPY,NIM
^NQGXNA,The NASDAQ Global Ex North Amer,NIM
^ERAAUSLT,^ERAAUSLT,SNP
^NQASIA1000LMT,NASDAQ Asia Basic Matls Large M,NIM
^NQLASCJPYN,NASDAQ Lat America Small Cap JP,NIM
^NQASPA8000JPYT,NASDAQ ASPA Financials JPY TR I,NIM
^NQLA1300CAD,NASDAQ Lat America Chemicals CA,NIM
^NQLALCAUDT,NASDAQ Lat America Large Cap AU,NIM
4Q7N.DE,INAV DJS 600 OP.UTILI.SO.,GER
^NQDMXNALMCJPYT,NASDAQ DM Ex N America Large Mi,NIM
^NQDMXUS0001AUDT,NASDAQ DM Ex US Oil & Gas AUD T,NIM
^NQDMASIA3300JPYT,NASDAQ DM Asia Auto & Parts JPY,NIM
^NQUSS5753AUDN,NQ US Sm Cap Hotels AUD NTR Ind,NIM
X2C2.DE,INAVISHJAPUCITCHF,GER
^FGBLINAV,First Trust Global AlphaDEX UCI,NYS
SFA51T.SW,SBI For AAA-A 5-10 T,EBS
^NQCH2000AUDN,NASDAQ Switzerland Inds AUD NTR,NIM
^NQNA2700LM,NASDAQ N America Ind Goods & Sv,NIM
^NQDXASPAXJPGBPN,NASDAQ AlphaDEX Asia Pacific Ex,NIM
^SPJXDAJT,S&P/JPX Dividend Aristocrats In,SNP
0J9R.DE,IN.SO.RBIS E.-RI.EQ-EU.LS,GER
^YHOH769,^YHOH769,None
^NQAUAUD,NASDAQ Australia AUD Index,NIM
SDA11P.SW,SBI Dom AAA-A 1-10 P,EBS
^NQDMASPA7000,The NASDAQ DM ASPA Utilities In,NIM
^NQASIA4000LMEURN,NASDAQ Asia Health Care Lg Md C,NIM
^NQUSB5371AUDT,NQ US Bnchmk Apparel Rtlrs AUD,NIM
^P2CYC,^P2CYC,DJI
^NQLALCEUR,NASDAQ Lat America Large Cap EU,NIM
STA57Y.SW,SBI AAA-A 5-7 Y,EBS
^NQCHSCAUDT,NASDAQ Switzerland Small Cap AU,NIM
^NQEURO8300AUDT,NASDAQ Eurozone Banks AUD TR In,NIM
0JBB.DE,INAV DBX-TRMS2CEUR,GER
SF15AP.SW,SBI For AAA-A 1-15 P,EBS
^NQEM3300LM,NASDAQ Emerging Auto & Parts Lg,NIM
^NQUSS8672AUD,NQ US Sm Cap Retail REITs AUD I,NIM
^NQUSS4537AUD,NQ US Sm Cap Medical Supplies A,NIM
^NQEU1700AUDT,NASDAQ Europe Basic Resources A,NIM
^NQLA6000LM,NASDAQ Lat America Telecom Larg,NIM
X222.DE,INAVISJPMOEMBCHFGBP,GER
^NQDMASPA5500GBPT,NASDAQ DM ASPA Media GBP TR Ind,NIM
ITAG.SA,ITAG ALONG,SAO
SDN55P.SW,SBI Dom Non-Gov AAA-BBB 15+ P,EBS
FAB3.DE,INAV DBX MSCI JA.TR.JPY,GER
^NQUSM5371N,NQ US Md Cap Apparel Rtlrs Inde,NIM
^NQMALMAUD,NASDAQ Morocco Large Mid Cap AU,NIM
^NQDMMEA2000AUD,NASDAQ DM MEA Inds AUD Index,NIM
^NTASETTR,Northern Trust Real Assets Allo,NYS
^NQUSL3537AUDT,NQ US Lg Cap Soft Drinks AUD TR,NIM
^NQDMASIA8500AUD,NASDAQ DM Asia Ins AUD Index,NIM
^NQUSL8700AUD,NQ US Lg Cap Financial Svcs AUD,NIM
^A1NCY,Dow Jones Americas Consumer Goo,DJI
^NQASIA7000AUDT,NASDAQ Asia Utilities AUD TR In,NIM
^NQIELMAUDN,NASDAQ Ireland Large Mid Cap AU,NIM
^NQAU7000JPY,NASDAQ Australia Utilities JPY,NIM
^NQEMASIALCAUD,NASDAQ EM Asia Large Cap AUD In,NIM
5EDN.DE,INAVISHMSCIWUAGBP,GER
^NQEMASIAMCJPYT,NASDAQ EM Asia Mid Cap JPY TR I,NIM
^NQINSCAUDT,NASDAQ India Small Cap AUD TR I,NIM
^SPASDOHN,S&P Pan Asia Select Dividend Op,SNP
^NQNLSCAUD,NASDAQ Netherlands Small Cap AU,NIM
^NQAULMCADT,NASDAQ Australia Large Mid Cap,NIM
^NQPEMCAUD,NASDAQ Peru Mid Cap AUD Index,NIM
4456.DE,DAXPLMAXSHRJAPEU NR,GER
3BTH.DE,DAX INT MID 100 K,GER
^NQASPA,The NASDAQ ASPA Index,NIM
AG14.FGI,FTSE All-Emerging All-Cap Index,FGI
^NQDMASPAXJPAUD,Nasdaq DM ASPA Ex Japan AUD,NIM
^NQUSM3763AUDT,NQ US Md Cap Clothing & Accesso,NIM
4MXJ.DE,INAVISHFTSEUF100UJP,GER
^NQG8000AUDT,NASDAQ Global Financials AUD TR,NIM
^NQASIA8000N,The NASDAQ Asia Financials Inde,NIM
IAWAT.PA,LYXOR AWAT INAV,PAR
4N64.DE,DAXSUB ALL HOME K,GER
^NQEM3300GBPT,NASDAQ Emerging Auto & Parts GB,NIM
^NQUSL8570AUDN,NQ US Lg Cap Life Ins AUD NTR I,NIM
^NQUSM3355N,NQ US Md Cap Auto Parts Index N,NIM
^NQLA4000LM,NASDAQ Lat America Health Care,NIM
^NQEMASIA2300JPYT,NASDAQ EM Asia Constr & Matls J,NIM
^AYMVB,VANECK AU BANKS EIN,ASX
^NQASPA8000CADN,NASDAQ ASPA Financials CAD NTR,NIM
^CSPSADRP,^CSPSADRP,SNP
^NQUSB4000AUD,NQ US Bnchmk Health Care AUD In,NIM
^NQGXJPAUDT,NASDAQ Global Ex Japan AUD TR I,NIM
^BKEURT,BNY Mellon Europe ADR Total Ret,SNP
ST257Y.SW,SBI AA 5-7 Y,EBS
4MX4.DE,IN.IS.EM INFRAST.YN,GER
^NQCLLMAUDN,NASDAQ Chile Large Mid Cap AUD,NIM
^NQUSB3300EURT,NQ US Bnchmk Auto & Parts EUR T,NIM
GSUK.DE,DIVDAX IND KURS,GER
^SPGSCRP,S&P GSCI All Crude ER,SNP
^NQNA1700LMJPYN,NASDAQ N America Basic Resource,NIM
^BKIE,BNY Mellon Ireland ADR Index,SNP
^BKCBRT,BNY Mellon Brazil Classic ADR T,SNP
4QC7.DE,INAVISHGGOVBDUJPY,GER
^NQLA8700JPYN,NASDAQ Lat America Financial Sv,NIM
^NQCL8000AUD,NASDAQ Chile Financials AUD Ind,NIM
0J1F.DE,INAV DB X-TEVFU GBP,GER
^NQAU7000GBPT,NASDAQ Australia Utilities GBP,NIM
^NQNA5700AUDT,NASDAQ N America Travel & Leisu,NIM
^NQZA3000LMGBPN,NASDAQ South Africa Cnsmr Goods,NIM
^NQKRSCAUDN,NASDAQ Korea Small Cap AUD NTR,NIM
D1AB.DE,DAXPLUS SEAS STR P,GER
^NQASPA9000LMGBP,NASDAQ ASPA Tech Large Mid Cap,NIM
^NQAU2000AUDN,NASDAQ Australia Inds AUD NTR I,NIM
^NQNALCCADT,NASDAQ N America Large Cap CAD,NIM
XEVI.DE,INAV DBXT DJ6IL GBP,GER
^NQUSS8672AUDT,NQ US Sm Cap Retail REITs AUD T,NIM
^NQEMASIALMCADT,NASDAQ EM Asia Large Mid Cap CA,NIM
X2JC.DE,INAV IS.MSCI WMF ETF USD,GER
SBD13T.SW,SBI Dom AAA-A T,EBS
^DWAMID,Dow Jones Americas Industrials,DJI
3BMD.DE,IN.IS.M.EUR.ETF(DI.)EUR,GER
^TSTI,TSEC steel and iron subindex,TAI
^NQHKLCAUDT,NASDAQ Hong Kong Large Cap AUD,NIM
^AYQOZ,BETA FTSE RAFI 200 EIN,ASX
3BUG.DE,DAXGL AFRICA GBP TR,GER
^NQASPA0001LM,NASDAQ ASPA Oil & Gas Large Mid,NIM
^NQUSM1757AUDN,NQ US Md Cap Iron & Steel AUD N,NIM
^NQEMEA3300JPYN,NASDAQ EMEA Auto & Parts JPY NT,NIM
4QDP.DE,INAVDEKADTBEGGER3-5,GER
^NQLASCGBPT,NASDAQ Lat America Small Cap GB,NIM
^XTC,NYSE ARCANO AMERICA TELECOM IND,NYS
^NQUSL3000AUDT,NQ US Lg Cap Cnsmr Goods AUD TR,NIM
^NQDMASPA1700JPY,NASDAQ DM ASPA Basic Resources,NIM
AWDPACXJ.FGI,FTSE Developed Asia Pacific ex,FGI
3BSB.DE,DAXGL.CHINA UTIL.PR.USD,GER
^NQASIA6000LMGBP,NASDAQ Asia Telecom Large Mid C,NIM
STA35T.SW,SBI AAA-A 3-5 T,EBS
^NQUSL2720AUDN,NQ US Lg Cap General Inds AUD N,NIM
^BKSN,BNY Mellon Sweden ADR Index,SNP
^NQNAMCT,The NASDAQ North America Mid Ca,NIM
^NQEMASIA8700CADN,NASDAQ EM Asia Financial Svcs C,NIM
^NQASIA7000GBPN,NASDAQ Asia Utilities GBP NTR I,NIM
^NQLA7000EUR,NASDAQ Lat America Utilities EU,NIM
^NQLA3700AUDN,NASDAQ Lat America Psnl & Hhld,NIM
^NQAU2000AUD,NASDAQ Australia Inds AUD Index,NIM
^NQEURO3000AUDN,NASDAQ Eurozone Cnsmr Goods AUD,NIM
^NQUSM2710CADN,NQ US Md Cap Aerospace & Defens,NIM
^NQEGSCAUD,NASDAQ Egypt Small Cap AUD Inde,NIM
^JAE,NYSE ARCA MINI OIL INDEX,NYS
^NQASIAEURT,NASDAQ Asia EUR TR Index,NIM
4MWC.DE,INAVISHMSCIWORLDCH,GER
SAN10P.SW,SBI Dom Non-Gov AAA-AA 10+ P,EBS
^NQDMASIA4000AUDN,NASDAQ DM Asia Health Care AUD,NIM
^NQGB5700AUD,NASDAQ UK Travel & Leisure AUD,NIM
DF29.DE,INAVISHFIGOVBDUGBP,GER
^NQDMASIA5300EURN,NASDAQ DM Asia Retail EUR NTR I,NIM
^NQZASCZAR,NASDAQ South Africa Small Cap Z,NIM
^NQUSS3355CADN,NQ US Sm Cap Auto Parts CAD NTR,NIM
^NQEMASIALMJPY,NASDAQ EM Asia Large Mid Cap JP,NIM
^NQUSM4577AUD,NQ US Md Cap Pharma AUD Index,NIM
^NQAT8000JPY,NASDAQ Austria Financials JPY I,NIM
^NQNA8300LMN,NASDAQ N America Banks Large Mi,NIM
DH6A.DE,LEVDAX X3 PR EUR,GER
^NQUSB3747AUD,NQ US Bnchmk Toys AUD Index,NIM
X2JB.DE,INAV JPY,GER
^NQCL8000AUDT,NASDAQ Chile Financials AUD TR,NIM
^NQLAEURN,NASDAQ Lat America EUR NTR Inde,NIM
^NQDMASIA8300LMCA,NASDAQ DM Asia Banks Large Mid,NIM
^NQNA9000LMCADT,NASDAQ N America Tech Large Mid,NIM
^NQLA5300CAD,NASDAQ Lat America Retail CAD I,NIM
^NQLA5000EURT,NASDAQ Lat America Cnsmr Svcs E,NIM
SG35P.SW,SBI Dom Gov 3-5 P,EBS
^NQUSS2791AUDT,NQ US Sm Cap Bus Support Svcs A,NIM
^NQASIALMN,NASDAQ Asia Large Mid Cap NTR I,NIM
^NQDMASIA1700EURN,NASDAQ DM Asia Basic Resources,NIM
SFG15D.SW,SBI FOR GOV AAA-A 1-5 D,EBS
^NQZA3000LMEUR,NASDAQ South Africa Cnsmr Goods,NIM
^NQAU2000LMEURT,NASDAQ Australia Inds Large Mid,NIM
^NQEU3300LMJPYT,NASDAQ Europe Auto & Parts Lg M,NIM
SD105D.SW,SBI Dom AAA-BBB 10-15 D,EBS
^NQFR4000AUDN,NASDAQ France Health Care AUD N,NIM
^NQASPA8000LMEURT,NASDAQ ASPA Financials Large Mi,NIM
^NQEU1300AUDN,NASDAQ Europe Chemicals AUD NTR,NIM
7DXY.DE,HSBC MSCI JAPAN INAV USD,GER
^NQDMASIA8700CADN,NASDAQ DM Asia Financial Svcs C,NIM
^NQUSS3300EURN,NQ US Sm Cap Auto & Parts EUR N,NIM
NLBMG.AS,AEX BASIC MATER GR,AMS
^NQEMMEA6000AUDN,NASDAQ EM MEA Telecom AUD NTR I,NIM
^NQDMASPA8600EURN,NASDAQ DM ASPA Real Estate EUR,NIM
SDNT.SW,SBI Dom Non-Gov AAA-BBB T,EBS
^NQEMASIA1300EURT,NASDAQ EM Asia Chemicals EUR TR,NIM
^NQKRLMAUDT,NASDAQ Korea Large Mid Cap AUD,NIM
^NQASIA1000JPYT,NASDAQ Asia Basic Matls JPY TR,NIM
^NQLA1000LMCAD,NASDAQ Lat Am Basic Matls Lg Md,NIM
X2ES.DE,INAVMARIMIETFGBP,GER
^NQLA5000LMGBP,NASDAQ Lat Am Cnsmr Svcs Lg Md,NIM
^NQASPA2300LMT,NASDAQ ASPA Constr & Matls Larg,NIM
^NQAU4000EURT,NASDAQ Australia Health Care EU,NIM
^NQASPACAD,NASDAQ ASPA CAD Index,NIM
^NQAU4000LMN,NASDAQ Australia Health Care Lg,NIM
^NQUSS3355GBP,NQ US Sm Cap Auto Parts GBP Ind,NIM
4N7G.DE,DAXSUP ALL PHAR K,GER
^NQNA3300LMGBPN,NASDAQ N America Auto & Parts L,NIM
^NQEU7000AUD,NASDAQ Europe Utilities AUD Ind,NIM
^DEFILACI,Defined Latin America Index,SNP
^NQASIA0001LMEURN,NASDAQ Asia Oil & Gas Large Mid,NIM
^NQUSL2795N,NQ US Lg Cap Financial Admin NT,NIM
^NQASIA7000LMCADT,NASDAQ Asia Utilities Large Mid,NIM
^NQZA9000T,NASDAQ South Africa Tech TR Ind,NIM
^NQLA1700CADN,NASDAQ Lat America Basic Resour,NIM
^AMEI,Alerian Energy Infrastructure I,SNP
^NQASPA8500LMGBP,NASDAQ ASPA Ins Large Mid Cap G,NIM
QD7V.DE,INAV DBXT MSCI AS.T.1C SK,GER
^NQCLLMAUDT,NASDAQ Chile Large Mid Cap AUD,NIM
^SP400-40203010,S&P 400 Asset Management & Cust,SNP
ASEANSTR.FGI,FTSE ASEAN STARS IN,FGI
^NQEMASIA1000CADN,NASDAQ EM Asia Basic Matls CAD,NIM
321D.DE,IN S&P500S ETF EUR,GER
^NQASPAXJPLMGBPN,NASDAQ ASPA Ex Japan Large Mid,NIM
4N7A.DE,DAXSUP ALL BASM K,GER
^AXLDIT,ArthVeda Smart Income!' Interna,NYS
^NQAT8000CAD,NASDAQ Austria Financials CAD I,NIM
^NQZA8000CADT,NASDAQ South Africa Financials,NIM
^NQZAMCGBPT,NASDAQ South Africa Mid Cap GBP,NIM
SF57D.SW,SBI For AAA-BBB 5-7 D,EBS
^NQG3300LMGBPT,NASDAQ Global Auto & Parts Lg M,NIM
^NQNOSCAUDN,NASDAQ Norway Small Cap AUD NTR,NIM
SFC12D.SW,SBI For Corp AAA-AA D,EBS
3BPI.DE,INAV DBX S+P GL.INF.IN.LS,GER
INAUT.PA,LYXOR AUT INAV,PAR
SNA10P.SW,SBI Dom Non-Gov AAA-A 10+ P,EBS
^NQNA2700LMGBPT,NASDAQ N America Ind Goods&Svcs,NIM
^MSEGNWPE,Morningstar North America 100 E,SNP
X2CM.DE,INAVISHUSULTRACHF,GER
^NQDMASPA3300T,The NASDAQ DM ASPA Automobiles,NIM
^NQUSL8771,NQ US Lg Cap Asset Managers Ind,NIM
^NQLA8300LMCADT,NASDAQ Lat America Banks Lg Md,NIM
^NQAU5000LMAUDT,NASDAQ Australia Cnsmr Svcs Lg,NIM
^NQASPALCAUD,NASDAQ ASPA Large Cap AUD Index,NIM
^NQDMASPA3000GBPN,NASDAQ DM ASPA Cnsmr Goods GBP,NIM
S57GP.SW,S57GP.SW,EBS
SAA10T.SW,SBI AAA-AA 10+ T,EBS
^NQZA3000AUDT,NASDAQ South Africa Cnsmr Goods,NIM
^NQUSS0573AUD,NQ US Sm Cap Oil Eqpt & Svcs AU,NIM
X2IZ.DE,INAV IS.MSCI FRA.ETF CHF,GER
^NQASIA7000LMGBPT,NASDAQ Asia Utilities Large Mid,NIM
DT5F.DE,IN.IS.MSCI EM MIN.VOL.GBP,GER
SDA7D.SW,SBI Dom AAA-A 7+ D,EBS
DF25.DE,INAVISHBELGOVBDUJPY,GER
^NQUSB1300AUDN,NQ US Bnchmk Chemicals AUD NTR,NIM
^NQJP8000AUDT,NASDAQ Japan Financials AUD TR,NIM
2DMV.DE,LEVDAX X4 K,GER
^NQUSB5752LMAUD,NQ US Gambling Large Mid Cap A,NIM
^RUFAPXJN,Russell Fundamental Asia Pacifi,WCB
^NQUSM8771EUR,NQ US Md Cap Asset Managers EUR,NIM
^NQDM0001AUD,NASDAQ Developed Oil & Gas AUD,NIM
4462.DE,INAV DBXEMMAIT EU,GER
^NQEM3300GBP,NASDAQ Emerging Auto & Parts GB,NIM
^HUISH,NYSE ARCA GOLD BUGS SHORT INDEX,NYS
^NQLA5300LMAUDN,NASDAQ Lat America Retail Lg Md,NIM
^NQDMASPA2300EURN,NASDAQ DM ASPA Constr & Matls E,NIM
SDD11T.SW,SBI Dom AAA-AA 1-10 T,EBS
SFF71D.SW,SBI For AAA-AA 7-10 D,EBS
^NQKR0001AUDT,NASDAQ Korea Oil & Gas AUD TR I,NIM
^NQLA8500GBPT,NASDAQ Lat America Ins GBP TR I,NIM
DL3N.DE,SHORTDAX AR EUR,GER
DT51.DE,INAVDBXEURS50UD EUR,GER
^NQASIA4000LMAUDT,NASDAQ Asia Health Care Lg Md C,NIM
^NQZA6000ZARN,NASDAQ South Africa Telecom ZAR,NIM
^NQASPA5000JPY,NASDAQ ASPA Cnsmr Svcs JPY Inde,NIM
^NQDMASPA3300LMGB,NASDAQ DM ASPA Auto & Parts Lg,NIM
^NQDMASPA0001GBP,NASDAQ DM ASPA Oil & Gas GBP In,NIM
^NQNA8700EURN,NASDAQ N America Financial Svcs,NIM
^NQLA2700LMEURT,NASDAQ Lat Am Ind Goods & Svcs,NIM
SG115P.SW,SBI Dom Gov 1-15 P,EBS
^ATXR,S&P CoreLogic Case-Shiller Atla,SNP
^NQDXAUT,NASDAQ AlphaDEX Australia Total Return Index,NIM
3BWD.DE,DAXSEC ALL CHEM K,GER
^NQUSS3747AUDN,NQ US Sm Cap Toys AUD NTR Index,NIM
^NQUSL8773AUD,NQ US Lg Cap Cnsmr Finance AUD,NIM
^NQZA6000CADT,NASDAQ South Africa Telecom CAD,NIM
^NQASPA8500LMJPY,NASDAQ ASPA Ins Large Mid Cap J,NIM
^NQEM1000AUDT,NASDAQ Emerging Basic Matls AUD,NIM
^NQUSB0580AUD,NQ US Bnchmk Alternative Energy,NIM
^NQUSB3300LMEURT,NQ US Auto & Parts Large Mid C,NIM
^NQNA3300CADT,NASDAQ N America Auto & Parts C,NIM
^NQDMASIA2700AUDT,NASDAQ DM Asia Ind Goods & Svcs,NIM
ST37Y.SW,SBI AAA-BBB 3-7 Y,EBS
^NQEMMEAMCAUDT,NASDAQ EM MEA Mid Cap AUD TR In,NIM
ST15AT.SW,SBI AAA-A 1-15 T,EBS
^NQZA8000AUDN,NASDAQ South Africa Financials,NIM
^NQASPA2300LM,NASDAQ ASPA Constr & Matls Larg,NIM
AL8V.DE,IN.IS.MSCI USA SM.CAP LS,GER
^NQAU4000CAD,NASDAQ Australia Health Care CA,NIM
^NQDMASIA8700LMAU,NASDAQ DM Asia Financial Svcs L,NIM
^NQUSB2779AUDN,NQ US Bnchmk Trucking AUD NTR I,NIM
4N7B.DE,DAXSUP ALL CONG K,GER
^NQLA2300LMGBPN,NASDAQ Lat Am Constr & Matls Lg,NIM
^NQATSCCADT,NASDAQ Austria Small Cap CAD TR,NIM
^NQEMASIA8600CADT,NASDAQ EM Asia Real Estate CAD,NIM
^NQLA8000GBPT,NASDAQ Lat America Financials G,NIM
^NQJP1000AUD,NASDAQ Japan Basic Matls AUD In,NIM
^NQGXNALMCADN,NASDAQ Global Ex N America Lg M,NIM
^NQNA6000LMN,NASDAQ N America Telecom Large,NIM
^NQMEA9000AUDN,NASDAQ MEA Tech AUD NTR Index,NIM
^NQEMASIA3300LMN,NASDAQ EM Asia Auto & Parts Lg,NIM
^NQNA3300EURT,NASDAQ N America Auto & Parts E,NIM
